index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey
1586,s__2057,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1587,s__2058,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1588,s__2059,armchair,chair,2,chair,n02738535,armchair.n.01
1589,s__2060,sofa,sofa,2,sofa,n04256520,sofa.n.01
1590,s__2061,armchair,chair,2,chair,n02738535,armchair.n.01
1591,s__2062,armchair,chair,2,chair,n02738535,armchair.n.01
1592,s__2083,toy,toy,2,otherprop,n03964744,plaything.n.01
1593,s__2084,toy,toy,2,otherprop,n03964744,plaything.n.01
1594,s__2085,toy,toy,2,otherprop,n03964744,plaything.n.01
1595,s__2086,toy,toy,2,otherprop,n03964744,plaything.n.01
1596,s__2087,toy,toy,2,otherprop,n03964744,plaything.n.01
1597,s__2088,toy,toy,2,otherprop,n03964744,plaything.n.01
1598,s__2089,double_bed,bed,2,bed,n03225988,double_bed.n.01
1599,s__2090,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1600,s__2091,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1601,s__2092,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1602,s__2093,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01
1603,s__2094,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01
1604,s__2095,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1605,s__2096,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1606,s__2097,stand,stand,2,night_stand,n04301000,stand.n.04
1607,s__2098,stand,stand,2,night_stand,n04301000,stand.n.04
1608,s__2099,stand,stand,2,night_stand,n04301000,stand.n.04
1609,s__2100,stand,stand,2,night_stand,n04301000,stand.n.04
1610,s__2101,stand,stand,2,night_stand,n04301000,stand.n.04
1611,s__2103,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1612,s__2104,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1613,s__2105,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1614,s__2106,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1615,s__2107,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1616,s__2108,shelving,shelving,2,shelves,n04190052,shelf.n.01
1617,s__2109,shelving,shelving,2,shelves,n04190052,shelf.n.01
1618,s__2110,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1619,s__2111,stand,stand,2,night_stand,n04301000,stand.n.04
1620,s__2112,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1621,s__2113,desk,desk,2,desk,n03179701,desk.n.01
1622,s__2114,workplace,workplace,2,desk,-,-
1623,s__2115,desk,desk,2,desk,n03179701,desk.n.01
1624,s__2116,desk,desk,2,desk,n03179701,desk.n.01
1625,s__2117,desk,desk,2,desk,n03179701,desk.n.01
1626,s__2118,desk,desk,2,desk,n03179701,desk.n.01
1627,s__2119,desk,desk,2,desk,n03179701,desk.n.01
1628,s__2120,coffee_table,table,2,table,n03063968,coffee_table.n.01
1629,s__2121,coffee_table,table,2,table,n03063968,coffee_table.n.01
1630,s__2122,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1631,s__2123,workplace,workplace,2,desk,-,-
1632,s__2124,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1633,s__2125,workplace,workplace,2,desk,-,-
1634,s__2126,shelving,shelving,2,shelves,n04190052,shelf.n.01
1635,s__2127,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1636,s__2129,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01
1637,s__2130,shelving,shelving,2,shelves,n04190052,shelf.n.01
1638,s__2131,shelving,shelving,2,shelves,n04190052,shelf.n.01
1639,s__2132,double_bed,bed,2,bed,n03225988,double_bed.n.01
1640,s__2133,workplace,workplace,2,desk,-,-
1641,s__2134,workplace,workplace,2,desk,-,-
1642,s__2135,workplace,workplace,2,desk,-,-
1643,s__2136,workplace,workplace,2,desk,-,-
1644,s__2137,workplace,workplace,2,desk,-,-
1645,s__2138,workplace,workplace,2,desk,-,-
1646,s__2139,workplace,workplace,2,desk,-,-
1647,s__2140,workplace,workplace,2,desk,-,-
1648,s__2141,workplace,workplace,2,desk,-,-
1649,s__2142,shelving,shelving,2,shelves,n04190052,shelf.n.01
1650,s__2143,workplace,workplace,2,desk,-,-
1651,s__2144,workplace,workplace,2,desk,-,-
1652,s__2145,desk,desk,2,desk,n03179701,desk.n.01
1653,s__2146,shelving,shelving,2,shelves,n04190052,shelf.n.01
1654,s__2147,workplace,workplace,2,desk,-,-
1655,s__2148,workplace,workplace,2,desk,-,-
1656,s__2149,workplace,workplace,2,desk,-,-
1657,s__2150,workplace,workplace,2,desk,-,-
1658,s__2151,workplace,workplace,2,desk,-,-
1659,s__2153,desk,desk,2,desk,n03179701,desk.n.01
1660,s__2154,desk,desk,2,desk,n03179701,desk.n.01
1661,s__2155,desk,desk,2,desk,n03179701,desk.n.01
1662,s__2156,sofa,sofa,2,sofa,n04256520,sofa.n.01
1663,s__2157,sofa,sofa,2,sofa,n04256520,sofa.n.01
1664,s__2158,sofa,sofa,2,sofa,n04256520,sofa.n.01
1665,s__2159,sofa,sofa,2,sofa,n04256520,sofa.n.01
1666,s__2160,sofa,sofa,2,sofa,n04256520,sofa.n.01
1667,s__2161,sofa,sofa,2,sofa,n04256520,sofa.n.01
1668,s__2162,sofa,sofa,2,sofa,n04256520,sofa.n.01
1669,s__2163,sofa,sofa,2,sofa,n04256520,sofa.n.01
1670,s__2164,sofa,sofa,2,sofa,n04256520,sofa.n.01
1671,s__2165,sofa,sofa,2,sofa,n04256520,sofa.n.01
1672,s__2166,sofa,sofa,2,sofa,n04256520,sofa.n.01
1673,s__2167,armchair,chair,2,chair,n02738535,armchair.n.01
1674,s__2168,armchair,chair,2,chair,n02738535,armchair.n.01
1675,s__2169,armchair,chair,2,chair,n02738535,armchair.n.01
1676,s__2170,armchair,chair,2,chair,n02738535,armchair.n.01
1677,s__2171,sofa,sofa,2,sofa,n04256520,sofa.n.01
1678,s__2172,armchair,chair,2,chair,n02738535,armchair.n.01
1679,s__2173,sofa,sofa,2,sofa,n04256520,sofa.n.01
1680,s__2174,armchair,chair,2,chair,n02738535,armchair.n.01
1681,s__2175,armchair,chair,2,chair,n02738535,armchair.n.01
1682,s__2176,sofa,sofa,2,sofa,n04256520,sofa.n.01
1683,s__2177,armchair,chair,2,chair,n02738535,armchair.n.01
1684,s__2178,armchair,chair,2,chair,n02738535,armchair.n.01
1685,s__2179,armchair,chair,2,chair,n02738535,armchair.n.01
1686,s__2180,armchair,chair,2,chair,n02738535,armchair.n.01
1687,s__2181,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1688,s__2182,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1689,s__2183,armchair,chair,2,chair,n02738535,armchair.n.01
1690,s__2184,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1691,s__2185,armchair,chair,2,chair,n02738535,armchair.n.01
1692,s__2186,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1693,s__2187,chair,chair,2,chair,n03001627,chair.n.01
1694,s__2188,chair,chair,2,chair,n03001627,chair.n.01
1695,s__2189,chair,chair,2,chair,n03001627,chair.n.01
1696,s__2190,armchair,chair,2,chair,n02738535,armchair.n.01
1697,s__2191,armchair,chair,2,chair,n02738535,armchair.n.01
1698,s__2192,chair,chair,2,chair,n03001627,chair.n.01
1699,s__2193,chair,chair,2,chair,n03001627,chair.n.01
1700,s__2194,armchair,chair,2,chair,n02738535,armchair.n.01
1701,s__2195,armchair,chair,2,chair,n02738535,armchair.n.01
1702,s__2196,armchair,chair,2,chair,n02738535,armchair.n.01
1703,s__2197,chair,chair,2,chair,n03001627,chair.n.01
1704,s__2235,chair,chair,2,chair,n03001627,chair.n.01
1705,s__2236,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1706,s__2237,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1707,s__2238,desk,desk,2,desk,n03179701,desk.n.01
1708,s__2240,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1709,s__2241,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1710,s__2244,desk,desk,2,desk,n03179701,desk.n.01
1711,s__2245,desk,desk,2,desk,n03179701,desk.n.01
1712,s__2254,toy,toy,2,otherprop,n03964744,plaything.n.01
1713,s__2255,chair,chair,2,chair,n03001627,chair.n.01
1714,s__2256,chair,chair,2,chair,n03001627,chair.n.01
1715,s__2257,chair,chair,2,chair,n03001627,chair.n.01
1716,s__2258,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1717,s__2259,chair,chair,2,chair,n03001627,chair.n.01
1718,s__2260,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1719,s__2261,chair,chair,2,chair,n03001627,chair.n.01
1720,s__2262,chair,chair,2,chair,n03001627,chair.n.01
1721,s__2263,chair,chair,2,chair,n03001627,chair.n.01
1722,s__2264,chair,chair,2,chair,n03001627,chair.n.01
1723,s__2265,chair,chair,2,chair,n03001627,chair.n.01
1724,s__2266,chair,chair,2,chair,n03001627,chair.n.01
1725,s__2267,chair,chair,2,chair,n03001627,chair.n.01
1726,s__2268,sofa,sofa,2,sofa,n04256520,sofa.n.01
1727,s__2269,chair,chair,2,chair,n03001627,chair.n.01
1728,s__2270,chair,chair,2,chair,n03001627,chair.n.01
1729,s__2271,chair,chair,2,chair,n03001627,chair.n.01
1730,s__2272,chair,chair,2,chair,n03001627,chair.n.01
1731,s__2273,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1732,s__2274,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1733,s__2275,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1734,s__2276,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1735,s__2277,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1736,s__2278,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1737,s__2279,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1738,s__2280,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1739,s__2281,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1740,s__2282,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1741,s__2283,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1742,s__2284,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1743,s__2285,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1744,s__2286,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01
1745,s__2287,coffee_table,table,2,table,n03063968,coffee_table.n.01
1746,s__2288,coffee_table,table,2,table,n03063968,coffee_table.n.01
1747,s__2289,coffee_table,table,2,table,n03063968,coffee_table.n.01
1748,s__2290,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1749,s__2291,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1750,s__2292,coffee_table,table,2,table,n03063968,coffee_table.n.01
1751,s__2293,coffee_table,table,2,table,n03063968,coffee_table.n.01
1752,s__2294,stand,stand,2,table,n04301000,stand.n.04
1753,s__2295,coffee_table,table,2,table,n03063968,coffee_table.n.01
1754,s__2296,coffee_table,table,2,table,n03063968,coffee_table.n.01
1755,s__2297,coffee_table,table,2,table,n03063968,coffee_table.n.01
1756,s__2298,coffee_table,table,2,table,n03063968,coffee_table.n.01
1757,s__2299,coffee_table,table,2,table,n03063968,coffee_table.n.01
1758,s__2300,coffee_table,table,2,table,n03063968,coffee_table.n.01
1759,s__2301,coffee_table,table,2,table,n03063968,coffee_table.n.01
1760,s__2302,shelving,shelving,2,shelves,n04190052,shelf.n.01
1761,s__2303,shelving,shelving,2,shelves,n04190052,shelf.n.01
1762,s__2304,stand,stand,2,night_stand,n04301000,stand.n.04
1763,s__2305,shelving,shelving,2,shelves,n04190052,shelf.n.01
1764,s__2306,weight_scale,household_appliance,2,otherprop,n04141975,scale.n.07
1765,s__2307,toilet_plunger,bathroom_stuff,2,otherprop,n03970156,plunger.n.03
1766,s__2308,soap_dish,bathroom_stuff,2,otherprop,n04254009,soap_dish.n.01
1767,s__2309,trash_can,bathroom_stuff,2,otherprop,n02946921,can.n.01
1768,s__2310,soap_dispenser,bathroom_stuff,2,otherprop,n04254120,soap_dispenser.n.01
1769,s__2311,shelving,bathroom_stuff,2,otherprop,n04190052,shelf.n.01
1770,s__2312,towel_hanger,bathroom_stuff,2,otherprop,n03490884,hanger.n.02
1771,s__2313,toiletries,bathroom_stuff,2,otherprop,n04447443,toiletry.n.01
1772,s__2314,hair_dryer,bathroom_stuff,2,otherprop,n03483316,hand_blower.n.01
1773,s__2315,toy,toy,2,otherprop,n03964744,plaything.n.01
1774,s__2316,decoration,decoration,2,otherprop,n03169390,decoration.n.01
1775,s__2317,toy,toy,2,otherprop,n03964744,plaything.n.01
1776,s__2318,food,kitchenware,2,otherprop,n00021265,food.n.01
1777,s__2319,cake,kitchenware,2,otherprop,n02937469,cake.n.01
1778,s__2320,toy,toy,2,otherprop,n03964744,plaything.n.01
1779,s__2321,food,kitchenware,2,otherprop,n00021265,food.n.01
1780,s__2322,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1781,s__2323,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1782,s__2324,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1783,s__2325,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1784,s__2326,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1785,s__2327,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1786,s__2328,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1787,s__2329,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1788,s__2330,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1789,s__2331,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1790,s__2332,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1791,s__2333,bench_chair,bench_chair,2,chair,n03001627,chair.n.01
1792,s__2334,toy,toy,2,otherprop,n03964744,plaything.n.01
1793,s__2335,surveillance_camera,household_appliance,2,otherprop,n02942699,camera.n.01
1794,s__2336,lawn_mower,household_appliance,2,otherprop,n03649909,lawn_mower.n.01
1795,s__2337,safe,safe,2,cabinet,n04125021,safe.n.01
1796,s__2338,mailbox,mailbox,2,otherprop,n03710193,mailbox.n.01
1797,s__2339,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01
1798,s__2340,chair,chair,2,chair,n03001627,chair.n.01
1799,s__2341,chair,chair,2,chair,n03001627,chair.n.01
1800,s__2342,partition,partition,1,otherstructure,n03894379,partition.n.01
1801,s__2343,partition,partition,1,otherstructure,n03894379,partition.n.01
1802,s__2344,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1803,s__2345,safe,safe,2,cabinet,n04125021,safe.n.01
1804,s__2346,chair,chair,2,chair,n03001627,chair.n.01
1805,s__2347,double_bed,bed,2,bed,n03225988,double_bed.n.01
1806,s__2348,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01
1807,s__2349,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01
1808,s__2350,coffee_table,table,2,table,n03063968,coffee_table.n.01
1809,s__2351,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1810,s__2352,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1811,s__2353,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1812,s__2354,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1813,s__2355,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01
1814,s__2356,bookshelf,shelving,2,bookshelf,n02871439,bookshelf.n.01
1815,s__2357,clock,clock,2,otherprop,n03046257,clock.n.01
1816,s__2358,fence,fence,2,door,n03327234,fence.n.01
1817,s__2359,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03
1818,s__2360,grill,grill,2,otherfurniture,n03459591,grill.n.02
1819,s__2361,grill,grill,2,otherfurniture,n03459591,grill.n.02
1820,s__2362,fence,fence,2,door,n03327234,fence.n.01
1821,s__2363,toy,toy,2,otherprop,n03964744,plaything.n.01
1822,s__2364,clock,clock,2,otherprop,n03046257,clock.n.01
1823,s__2365,clock,clock,2,otherprop,n03046257,clock.n.01
1824,s__2366,clock,clock,2,otherprop,n03046257,clock.n.01
1825,s__2367,clock,clock,2,otherprop,n03046257,clock.n.01
1826,s__2368,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1827,s__2369,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1828,s__2370,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1829,s__2371,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1830,s__2372,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01
1831,s__2373,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01
1832,s__2374,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01
1833,s__2375,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1834,s__2376,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1835,s__2377,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1836,s__2378,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1837,s__2379,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1838,s__2380,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1839,s__2381,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1840,s__2382,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1841,s__2383,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1842,s__2384,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1843,s__2385,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1844,s__2386,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1845,s__2387,cart,cart,2,otherfurniture,n03484083,handcart.n.01
1846,s__2388,shelving,shelving,2,shelves,n04190052,shelf.n.01
1847,s__2389,shelving,shelving,2,shelves,n04190052,shelf.n.01
1848,s__2390,shelving,shelving,2,shelves,n04190052,shelf.n.01
1849,s__2391,shelving,shelving,2,shelves,n04190052,shelf.n.01
1850,s__2392,shelving,shelving,2,shelves,n04190052,shelf.n.01
1851,s__2393,shelving,shelving,2,shelves,n04190052,shelf.n.01
1852,s__2394,shelving,shelving,2,shelves,n04190052,shelf.n.01
1853,s__2395,shelving,shelving,2,shelves,n04190052,shelf.n.01
1854,s__2396,shelving,shelving,2,shelves,n04190052,shelf.n.01
1855,s__2397,shelving,shelving,2,shelves,n04190052,shelf.n.01
1856,s__2398,shelving,shelving,2,shelves,n04190052,shelf.n.01
1857,s__2399,shelving,shelving,2,shelves,n04190052,shelf.n.01
1858,s__2400,shelving,shelving,2,shelves,n04190052,shelf.n.01
1859,s__2401,shelving,shelving,2,shelves,n04190052,shelf.n.01
1860,s__2402,shelving,shelving,2,shelves,n04190052,shelf.n.01
1861,s__2403,shelving,shelving,2,shelves,n04190052,shelf.n.01
1862,s__2404,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1863,s__2405,shelving,shelving,2,shelves,n04190052,shelf.n.01
1864,s__2406,shelving,shelving,2,shelves,n04190052,shelf.n.01
1865,s__2407,stand,stand,2,night_stand,n04301000,stand.n.04
1866,s__2408,sofa,sofa,2,sofa,n04256520,sofa.n.01
1867,s__2409,sofa,sofa,2,sofa,n04256520,sofa.n.01
1868,s__2410,sofa,sofa,2,sofa,n04256520,sofa.n.01
1869,s__2411,sofa,sofa,2,sofa,n04256520,sofa.n.01
1870,s__2412,sofa,sofa,2,sofa,n04256520,sofa.n.01
1871,s__2413,armchair,chair,2,chair,n02738535,armchair.n.01
1872,s__2414,armchair,chair,2,chair,n02738535,armchair.n.01
1873,s__2415,armchair,chair,2,chair,n02738535,armchair.n.01
1874,s__2416,armchair,chair,2,chair,n02738535,armchair.n.01
1875,s__2417,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1876,s__2418,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1877,s__2419,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1878,s__2420,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1879,s__2421,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1880,s__2422,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1881,s__2423,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1882,s__2424,armchair,chair,2,chair,n02738535,armchair.n.01
1883,s__2425,sofa,sofa,2,sofa,n04256520,sofa.n.01
1884,s__2426,armchair,chair,2,chair,n02738535,armchair.n.01
1885,s__2427,sofa,sofa,2,sofa,n04256520,sofa.n.01
1886,s__2428,stand,stand,2,night_stand,n04301000,stand.n.04
1887,s__2429,armchair,chair,2,chair,n02738535,armchair.n.01
1888,s__2430,armchair,chair,2,chair,n02738535,armchair.n.01
1889,s__2431,armchair,chair,2,chair,n02738535,armchair.n.01
1890,s__2432,armchair,chair,2,chair,n02738535,armchair.n.01
1891,s__2433,armchair,chair,2,chair,n02738535,armchair.n.01
1892,s__2434,armchair,chair,2,chair,n02738535,armchair.n.01
1893,s__2435,armchair,chair,2,chair,n02738535,armchair.n.01
1894,s__2436,armchair,chair,2,chair,n02738535,armchair.n.01
1895,s__2437,armchair,chair,2,chair,n02738535,armchair.n.01
1896,s__2438,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01
1897,s__2439,sofa,sofa,2,sofa,n04256520,sofa.n.01
1898,s__2440,sofa,sofa,2,sofa,n04256520,sofa.n.01
1899,s__2441,sofa,sofa,2,sofa,n04256520,sofa.n.01
1900,s__2442,armchair,chair,2,chair,n02738535,armchair.n.01
1901,s__2443,armchair,chair,2,chair,n02738535,armchair.n.01
1902,s__2444,gym_equipment,gym_equipment,2,otherprop,n04285146,sports_equipment.n.01
1903,s__2445,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1904,s__2446,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1905,s__2447,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1906,s__2448,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1907,s__2449,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1908,s__2450,stand,stand,2,night_stand,n04301000,stand.n.04
1909,s__2451,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1910,s__2452,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1911,s__2453,shelving,shelving,2,shelves,n04190052,shelf.n.01
1912,s__2617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1913,s__2619,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1914,s__2620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1915,s__2622,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1916,s__2623,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1917,s__361,sofa,sofa,2,sofa,n04256520,sofa.n.01
1918,s__362,sofa,sofa,2,sofa,n04256520,sofa.n.01
1919,s__363,sofa,sofa,2,sofa,n04256520,sofa.n.01
1920,s__364,sofa,sofa,2,sofa,n04256520,sofa.n.01
1921,s__365,sofa,sofa,2,sofa,n04256520,sofa.n.01
1922,s__366,sofa,sofa,2,sofa,n04256520,sofa.n.01
1923,s__367,sofa,sofa,2,sofa,n04256520,sofa.n.01
1924,s__368,sofa,sofa,2,sofa,n04256520,sofa.n.01
1925,s__369,sofa,sofa,2,sofa,n04256520,sofa.n.01
1926,s__370,sofa,sofa,2,sofa,n04256520,sofa.n.01
1927,s__371,sofa,sofa,2,sofa,n04256520,sofa.n.01
1928,s__372,sofa,sofa,2,sofa,n04256520,sofa.n.01
1929,s__373,sofa,sofa,2,sofa,n04256520,sofa.n.01
1930,s__374,sofa,sofa,2,sofa,n04256520,sofa.n.01
1931,s__375,sofa,sofa,2,sofa,n04256520,sofa.n.01
1932,s__376,sofa,sofa,2,sofa,n04256520,sofa.n.01
1933,s__377,sofa,sofa,2,sofa,n04256520,sofa.n.01
1934,s__378,sofa,sofa,2,sofa,n04256520,sofa.n.01
1935,s__379,sofa,sofa,2,sofa,n04256520,sofa.n.01
1936,s__380,sofa,sofa,2,sofa,n04256520,sofa.n.01
1937,s__382,sofa,sofa,2,sofa,n04256520,sofa.n.01
1938,s__383,sofa,sofa,2,sofa,n04256520,sofa.n.01
1939,s__384,sofa,sofa,2,sofa,n04256520,sofa.n.01
1940,s__385,sofa,sofa,2,sofa,n04256520,sofa.n.01
1941,s__386,sofa,sofa,2,sofa,n04256520,sofa.n.01
1942,s__387,desk,desk,2,desk,n03179701,desk.n.01
1943,s__388,desk,desk,2,desk,n03179701,desk.n.01
1944,s__389,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01
1945,s__390,desk,desk,2,desk,n03179701,desk.n.01
1946,s__391,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1947,s__392,desk,desk,2,desk,n03179701,desk.n.01
1948,s__393,shelving,shelving,2,shelves,n04190052,shelf.n.01
1949,s__394,armchair,chair,2,chair,n02738535,armchair.n.01
1950,s__395,armchair,chair,2,chair,n02738535,armchair.n.01
1951,s__396,shelving,shelving,2,shelves,n04190052,shelf.n.01
1952,s__397,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01
1953,s__398,shelving,shelving,2,shelves,n04190052,shelf.n.01
1954,s__399,armchair,chair,2,chair,n02738535,armchair.n.01
1955,s__400,single_bed,bed,2,bed,n04222210,single_bed.n.01
1956,s__401,single_bed,bed,2,bed,n04222210,single_bed.n.01
1957,s__402,sink,sink,2,sink,n04223580,sink.n.01
1958,s__403,single_bed,bed,2,bed,n04222210,single_bed.n.01
1959,s__404,single_bed,bed,2,bed,n04222210,single_bed.n.01
1960,s__405,sink,sink,2,sink,n04223580,sink.n.01
1961,s__406,single_bed,bed,2,bed,n04222210,single_bed.n.01
1962,s__407,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
1963,s__408,baby_bed,bed,2,bed,n02766320,baby_bed.n.01
1964,s__409,sink,sink,2,sink,n04223580,sink.n.01
1965,s__410,sink,sink,2,sink,n04223580,sink.n.01
1966,s__411,shelving,shelving,2,shelves,n04190052,shelf.n.01
1967,s__412,shelving,shelving,2,shelves,n04190052,shelf.n.01
1968,s__413,shelving,shelving,2,shelves,n04190052,shelf.n.01
1969,s__414,shelving,shelving,2,shelves,n04190052,shelf.n.01
1970,s__415,shelving,shelving,2,shelves,n04190052,shelf.n.01
1971,s__416,double_bed,bed,2,bed,n03225988,double_bed.n.01
1972,s__417,double_bed,bed,2,bed,n03225988,double_bed.n.01
1973,s__418,double_bed,bed,2,bed,n03225988,double_bed.n.01
